datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2017-01-01 00:00:00,-1154130.77228,617792.64215,30.0,-163.15962,77.95826
2017-01-01 01:00:00,-1154178.28346,617912.67169,60.0,-163.16327,77.95736
2017-01-01 02:00:00,-1154194.23977,618022.04019,60.0,-163.16716,77.95676
2017-01-01 03:00:00,-1154201.96072,618114.30655,60.0,-163.17056,77.9563
2017-01-01 04:00:00,-1154194.20901,618207.62487,60.0,-163.17432,77.95596
2017-01-01 05:00:00,-1154158.98368,618291.93448,60.0,-163.1783,77.95588
2017-01-01 06:00:00,-1154123.4732,618399.94477,60.0,-163.1832,77.9557
2017-01-01 07:00:00,-1154076.55883,618473.58629,60.0,-163.18701,77.95576
2017-01-01 08:00:00,-1154047.37963,618539.62005,60.0,-163.19016,77.95571
2017-01-01 09:00:00,-1154051.75402,618624.15933,60.0,-163.19333,77.95531
2017-01-01 10:00:00,-1154041.40504,618710.66447,60.0,-163.19688,77.95502
2017-01-01 11:00:00,-1153998.64094,618825.17459,60.0,-163.20218,77.95487
2017-01-01 12:00:00,-1153947.29013,618934.82323,60.0,-163.20747,77.95481
2017-01-01 13:00:00,-1153842.13526,619075.25877,60.0,-163.21506,77.95505
2017-01-01 14:00:00,-1153701.49426,619256.2951,60.0,-163.22495,77.9554
2017-01-01 15:00:00,-1153494.28076,619487.16426,60.0,-163.23814,77.95607
2017-01-01 16:00:00,-1153214.22483,619825.6761,60.0,-163.25699,77.95686
2017-01-01 17:00:00,-1152837.37094,620202.85743,60.0,-163.27934,77.95826
2017-01-01 18:00:00,-1152377.64584,620664.2298,60.0,-163.30666,77.95996
2017-01-01 19:00:00,-1151796.14067,621219.32153,60.0,-163.34013,77.96223
2017-01-01 20:00:00,-1151100.73401,621876.06679,60.0,-163.3799,77.96497
2017-01-01 21:00:00,-1150290.71051,622586.85981,60.0,-163.42416,77.96839
2017-01-01 22:00:00,-1149346.40449,623357.61251,60.0,-163.47356,77.97262
2017-01-01 23:00:00,-1148327.1171,624142.78546,60.0,-163.52512,77.97738
2017-01-02 00:00:00,-1147196.2307,624942.95646,60.0,-163.57964,77.98296
2017-01-02 01:00:00,-1145965.21904,625679.60727,60.0,-163.63387,77.98961
2017-01-02 02:00:00,-1144678.81947,626296.1154,60.0,-163.6847,77.99722
2017-01-02 03:00:00,-1143378.4201,626767.52571,60.0,-163.7303,78.00557
2017-01-02 04:00:00,-1142143.95131,627044.39467,60.0,-163.76707,78.01424
2017-01-02 05:00:00,-1141050.39302,627150.20539,60.0,-163.79431,78.02253
2017-01-02 06:00:00,-1140092.26198,627127.36541,60.0,-163.81375,78.0303
2017-01-02 07:00:00,-1139306.38844,626977.43503,60.0,-163.82465,78.03725
2017-01-02 08:00:00,-1138658.63942,626705.89717,60.0,-163.82793,78.04363
2017-01-02 09:00:00,-1138120.26964,626253.78758,60.0,-163.82191,78.04993
2017-01-02 10:00:00,-1137636.25041,625761.91064,60.0,-163.81319,78.05597
2017-01-02 11:00:00,-1137066.92328,625302.44646,60.0,-163.80753,78.06255
2017-01-02 12:00:00,-1136537.75941,624792.63927,60.0,-163.79906,78.06903
2017-01-02 13:00:00,-1136179.1683,624186.02176,60.0,-163.7832,78.07457
2017-01-02 14:00:00,-1135977.43615,623295.6889,60.0,-163.75299,78.0801
2017-01-02 15:00:00,-1135951.08409,622148.27979,60.0,-163.70905,78.08535
2017-01-02 16:00:00,-1136119.26367,620892.15324,60.0,-163.65672,78.08951
2017-01-02 17:00:00,-1136360.75507,619791.9739,60.0,-163.60886,78.09239
2017-01-02 18:00:00,-1136575.18866,618737.32419,60.0,-163.56332,78.09528
2017-01-02 19:00:00,-1136839.48671,617635.04262,60.0,-163.51485,78.09797
2017-01-02 20:00:00,-1137103.53435,616708.08668,60.0,-163.47319,78.09989
2017-01-02 21:00:00,-1137241.42399,615900.04111,60.0,-163.43881,78.1023
2017-01-02 22:00:00,-1137217.45378,615206.21293,60.0,-163.41228,78.10551
2017-01-02 23:00:00,-1137058.65955,614586.31335,60.0,-163.39146,78.10948
2017-01-03 00:00:00,-1136794.451,613970.07024,60.0,-163.37299,78.11428
2017-01-03 01:00:00,-1136517.98633,613244.89289,60.0,-163.35051,78.11965
2017-01-03 02:00:00,-1136258.0162,612477.17534,60.0,-163.326,78.12507
2017-01-03 03:00:00,-1136026.72333,611722.66279,60.0,-163.30138,78.1302
2017-01-03 04:00:00,-1135855.0486,610983.89791,60.0,-163.2761,78.13478
2017-01-03 05:00:00,-1135758.27663,610294.82435,60.0,-163.25117,78.13854
2017-01-03 06:00:00,-1135762.69732,609659.7098,60.0,-163.22621,78.14125
2017-01-03 07:00:00,-1135778.70666,609039.52506,60.0,-163.20158,78.1438
2017-01-03 08:00:00,-1135787.90028,608454.73944,60.0,-163.17847,78.14625
2017-01-03 09:00:00,-1135789.28537,607886.42117,60.0,-163.15616,78.14869
2017-01-03 10:00:00,-1135777.08971,607308.27291,60.0,-163.13374,78.15128
2017-01-03 11:00:00,-1135746.45122,606773.52192,60.0,-163.1134,78.15383
2017-01-03 12:00:00,-1135714.83516,606184.47838,60.0,-163.09094,78.15662
2017-01-03 13:00:00,-1135770.60672,605507.88507,60.0,-163.0632,78.15908
2017-01-03 14:00:00,-1135929.32702,604774.69762,60.0,-163.03107,78.16095
2017-01-03 15:00:00,-1136233.52249,604023.47702,60.0,-162.99518,78.16172
2017-01-03 16:00:00,-1136707.03218,603283.67414,60.0,-162.9562,78.16107
2017-01-03 17:00:00,-1137291.61942,602569.05963,60.0,-162.9159,78.15941
2017-01-03 18:00:00,-1137934.69631,601887.63399,60.0,-162.8757,78.15713
2017-01-03 19:00:00,-1138538.08279,601338.6034,60.0,-162.84155,78.1546
2017-01-03 20:00:00,-1139059.46317,600897.14773,60.0,-162.81335,78.15227
2017-01-03 21:00:00,-1139503.83634,600500.21155,60.0,-162.78851,78.15037
2017-01-03 22:00:00,-1139885.99035,600089.3737,60.0,-162.76442,78.14903
2017-01-03 23:00:00,-1140162.38254,599712.1982,60.0,-162.74385,78.1484
2017-01-04 00:00:00,-1140408.08404,599256.60686,60.0,-162.72083,78.14835
2017-01-04 01:00:00,-1140806.86335,598669.05974,60.0,-162.68945,78.14762
2017-01-04 02:00:00,-1141376.3885,597957.61985,60.0,-162.64967,78.14603
2017-01-04 03:00:00,-1142047.60257,597149.58264,60.0,-162.604,78.14402
2017-01-04 04:00:00,-1142793.97153,596309.31446,60.0,-162.55553,78.14153
2017-01-04 05:00:00,-1143553.26357,595491.99961,60.0,-162.50772,78.13883
2017-01-04 06:00:00,-1144370.20042,594680.49372,60.0,-162.45898,78.13563
2017-01-04 07:00:00,-1145198.207,593852.75181,60.0,-162.4094,78.1324
2017-01-04 08:00:00,-1146006.76405,592991.43427,60.0,-162.35892,78.12946
2017-01-04 09:00:00,-1146760.9106,592137.88931,60.0,-162.30988,78.12692
2017-01-04 10:00:00,-1147473.46818,591195.72384,60.0,-162.25821,78.12508
2017-01-04 11:00:00,-1148152.67832,590186.85714,60.0,-162.2046,78.12378
2017-01-04 12:00:00,-1148772.53935,589130.53958,60.0,-162.15033,78.12315
2017-01-04 13:00:00,-1149369.68219,588072.82833,60.0,-162.09647,78.1227
2017-01-04 14:00:00,-1149955.16189,586982.49323,60.0,-162.04156,78.12247
2017-01-04 15:00:00,-1150554.95238,585928.97785,60.0,-161.98782,78.12196
2017-01-04 16:00:00,-1151159.56712,584892.45623,60.0,-161.93466,78.12133
2017-01-04 17:00:00,-1151744.79363,583903.82496,60.0,-161.88379,78.12065
2017-01-04 18:00:00,-1152312.01706,582982.47148,60.0,-161.83595,78.11983
2017-01-04 19:00:00,-1152864.5358,582161.09508,60.0,-161.79237,78.11871
2017-01-04 20:00:00,-1153416.99762,581396.53492,60.0,-161.75105,78.11735
2017-01-04 21:00:00,-1153955.03116,580710.29012,60.0,-161.71313,78.11578
2017-01-04 22:00:00,-1154487.99422,580076.76232,60.0,-161.67741,78.11403
2017-01-04 23:00:00,-1154987.60498,579481.74585,60.0,-161.64389,78.11239
2017-01-05 00:00:00,-1155440.88894,578865.80773,60.0,-161.61047,78.11121
2017-01-05 01:00:00,-1155873.37035,578273.34494,60.0,-161.5784,78.1101
2017-01-05 02:00:00,-1156283.38884,577680.8557,60.0,-161.54678,78.10917
2017-01-05 03:00:00,-1156703.37558,577094.4746,60.0,-161.51521,78.10813
2017-01-05 04:00:00,-1157119.02578,576545.37064,60.0,-161.48521,78.10697
2017-01-05 05:00:00,-1157514.34133,575994.56898,60.0,-161.45555,78.10598
2017-01-05 06:00:00,-1157934.36964,575499.01782,60.0,-161.4276,78.10456
2017-01-05 07:00:00,-1158340.74956,575040.11621,60.0,-161.40138,78.1031
2017-01-05 08:00:00,-1158739.06339,574626.43745,60.0,-161.37712,78.10152
2017-01-05 09:00:00,-1159168.90094,574264.49415,60.0,-161.3543,78.09947
2017-01-05 10:00:00,-1159590.98067,573922.70019,60.0,-161.33244,78.0974
2017-01-05 11:00:00,-1160023.36162,573586.81468,60.0,-161.31062,78.09522
2017-01-05 12:00:00,-1160486.4986,573210.48747,60.0,-161.2866,78.09295
2017-01-05 13:00:00,-1160999.17743,572819.82243,60.0,-161.26105,78.09033
2017-01-05 14:00:00,-1161548.52251,572423.50958,60.0,-161.23457,78.08743
2017-01-05 15:00:00,-1162169.77013,572026.73335,60.0,-161.20668,78.08394
2017-01-05 16:00:00,-1162874.10748,571638.88871,60.0,-161.17754,78.07973
2017-01-05 17:00:00,-1163616.95943,571271.19442,60.0,-161.14847,78.07512
2017-01-05 18:00:00,-1164405.20987,570931.99552,90.0,-161.11967,78.07002
2017-01-05 19:00:00,-1165216.82394,570656.80125,90.0,-161.09298,78.06447
2017-01-05 20:00:00,-1166052.01387,570424.06249,90.0,-161.06754,78.05855
2017-01-05 21:00:00,-1166910.22287,570203.93645,60.0,-161.04218,78.05239
2017-01-05 22:00:00,-1167750.2891,569992.96587,60.0,-161.01756,78.04634
2017-01-05 23:00:00,-1168542.56933,569759.57707,60.0,-160.993,78.04077
