datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2017-07-12 19:00:00,-2000925.6068,1346351.30275,30.0,-168.9352,68.0002
2017-07-12 20:00:00,-2000710.44915,1346429.74747,60.0,-168.9396,68.0014
2017-07-12 21:00:00,-2000504.51664,1346534.67015,60.0,-168.9444,68.0024
2017-07-12 22:00:00,-2000237.65008,1346689.86972,60.0,-168.951,68.0036
2017-07-12 23:00:00,-1999877.29691,1346863.2509,60.0,-168.9592,68.0054
2017-07-13 00:00:00,-1999470.29195,1347025.42816,60.0,-168.9678,68.0076
2017-07-13 01:00:00,-1998941.78789,1347207.10442,60.0,-168.9784,68.0106
2017-07-13 02:00:00,-1998366.84916,1347337.02964,60.0,-168.9886,68.0142
2017-07-13 03:00:00,-1997815.04563,1347512.82421,60.0,-168.9994,68.0174
2017-07-13 04:00:00,-1997258.75277,1347654.98821,60.0,-169.0096,68.0208
2017-07-13 05:00:00,-1996707.18081,1347790.02941,60.0,-169.0196,68.0242
2017-07-13 06:00:00,-1996253.57338,1347940.33407,60.0,-169.0286,68.0268
2017-07-13 07:00:00,-1995832.69061,1348082.19653,60.0,-169.037,68.0292
2017-07-13 08:00:00,-1995430.18866,1348276.96403,60.0,-169.0462,68.0312
2017-07-13 09:00:00,-1994989.78915,1348567.77649,60.0,-169.0578,68.033
2017-07-13 10:00:00,-1994493.09095,1348901.58785,60.0,-169.071,68.035
2017-07-13 11:00:00,-1993912.31012,1349239.26135,60.0,-169.0854,68.0376
2017-07-13 12:00:00,-1993261.33316,1349600.26322,60.0,-169.1012,68.0406
2017-07-13 13:00:00,-1992507.69839,1349952.37754,60.0,-169.1182,68.0444
2017-07-13 14:00:00,-1991703.00554,1350259.42375,60.0,-169.135,68.0488
2017-07-13 15:00:00,-1990907.73852,1350552.21899,60.0,-169.1514,68.0532
2017-07-13 16:00:00,-1990108.04567,1350811.22634,60.0,-169.1672,68.0578
2017-07-13 17:00:00,-1989378.22477,1351086.90222,60.0,-169.1824,68.0618
2017-07-13 18:00:00,-1988713.83751,1351345.87064,60.0,-169.1964,68.0654
2017-07-13 19:00:00,-1988101.03503,1351568.63997,60.0,-169.209,68.0688
2017-07-13 20:00:00,-1987576.31715,1351861.26465,60.0,-169.2218,68.0712
2017-07-13 21:00:00,-1987060.36386,1352220.59667,60.0,-169.2358,68.0732
2017-07-13 22:00:00,-1986646.23527,1352669.42462,60.0,-169.2502,68.074
2017-07-13 23:00:00,-1985976.33961,1353015.00592,60.0,-169.266,68.0772
2017-07-14 00:00:00,-1985375.86955,1353417.82497,60.0,-169.282,68.0796
2017-07-14 01:00:00,-1984677.17124,1353844.82209,60.0,-169.2998,68.0826
2017-07-14 02:00:00,-1983969.31811,1354245.01256,60.0,-169.3172,68.0858
2017-07-14 03:00:00,-1983242.8737,1354632.24038,60.0,-169.3346,68.0892
2017-07-14 04:00:00,-1982539.64085,1355024.89911,60.0,-169.3518,68.0924
2017-07-14 05:00:00,-1981878.93479,1355354.99793,60.0,-169.3672,68.0956
2017-07-14 06:00:00,-1981302.566,1355641.03157,60.0,-169.3806,68.0984
2017-07-14 07:00:00,-1980786.88075,1355917.65716,60.0,-169.393,68.1008
2017-07-14 08:00:00,-1980355.12839,1356190.69414,60.0,-169.4042,68.1026
2017-07-14 09:00:00,-1979951.33148,1356462.47736,60.0,-169.415,68.1042
2017-07-14 10:00:00,-1979570.32159,1356780.26417,60.0,-169.4264,68.1054
2017-07-14 11:00:00,-1979179.78968,1357111.77067,60.0,-169.4382,68.1066
2017-07-14 12:00:00,-1978718.57487,1357506.45627,60.0,-169.4522,68.108
2017-07-14 13:00:00,-1978215.08202,1357922.8231,60.0,-169.4672,68.1096
2017-07-14 14:00:00,-1977604.78193,1358296.19704,60.0,-169.4828,68.1122
2017-07-14 15:00:00,-1976985.41584,1358642.82723,60.0,-169.498,68.115
2017-07-14 16:00:00,-1976375.9762,1358935.11697,60.0,-169.512,68.118
2017-07-14 17:00:00,-1975767.00245,1359186.88488,60.0,-169.5252,68.1212
2017-07-14 18:00:00,-1975256.19028,1359414.5649,60.0,-169.5366,68.1238
2017-07-14 19:00:00,-1974778.58951,1359593.84433,60.0,-169.5466,68.1264
2017-07-14 20:00:00,-1974394.40908,1359756.05423,60.0,-169.555,68.1284
2017-07-14 21:00:00,-1974079.90967,1359935.70483,60.0,-169.5628,68.1298
2017-07-14 22:00:00,-1973779.13033,1360134.91939,60.0,-169.5708,68.131
2017-07-14 23:00:00,-1973524.27006,1360386.06503,60.0,-169.5792,68.1316
2017-07-15 00:00:00,-1973231.38175,1360692.26879,60.0,-169.5892,68.1322
2017-07-15 01:00:00,-1972886.71797,1361033.87561,60.0,-169.6006,68.133
2017-07-15 02:00:00,-1972420.05624,1361433.54928,60.0,-169.6148,68.1344
2017-07-15 03:00:00,-1972034.12751,1361716.05518,60.0,-169.6256,68.1358
2017-07-15 04:00:00,-1971559.48982,1362008.37363,60.0,-169.6378,68.1378
2017-07-15 05:00:00,-1971089.57358,1362293.67213,60.0,-169.6498,68.1398
2017-07-15 06:00:00,-1970667.18729,1362510.04594,60.0,-169.6598,68.1418
2017-07-15 07:00:00,-1970329.26798,1362683.06931,60.0,-169.6678,68.1434
2017-07-15 08:00:00,-1970066.30823,1362826.54638,60.0,-169.6742,68.1446
2017-07-15 09:00:00,-1969831.31099,1362968.99907,60.0,-169.6802,68.1456
2017-07-15 10:00:00,-1969628.45337,1363143.83464,60.0,-169.6864,68.1462
2017-07-15 11:00:00,-1969434.51464,1363345.16449,60.0,-169.693,68.1466
2017-07-15 12:00:00,-1969188.78784,1363581.80944,60.0,-169.701,68.1472
2017-07-15 13:00:00,-1968886.50032,1363860.61654,60.0,-169.7106,68.148
2017-07-15 14:00:00,-1968523.47596,1364148.15487,60.0,-169.7212,68.1492
2017-07-15 15:00:00,-1968099.71432,1364444.38523,60.0,-169.7328,68.1508
2017-07-15 16:00:00,-1967606.30434,1364722.73737,60.0,-169.745,68.153
2017-07-15 17:00:00,-1967127.16065,1364980.34262,60.0,-169.7566,68.1552
2017-07-15 18:00:00,-1966671.82236,1365203.48612,60.0,-169.7672,68.1574
2017-07-15 19:00:00,-1966221.86929,1365379.39228,60.0,-169.7768,68.1598
2017-07-15 20:00:00,-1965851.67343,1365519.03366,60.0,-169.7846,68.1618
2017-07-15 21:00:00,-1965570.1314,1365648.98571,60.0,-169.791,68.1632
2017-07-15 22:00:00,-1965288.58546,1365778.89231,60.0,-169.7974,68.1646
2017-07-15 23:00:00,-1965016.5714,1365895.03509,60.0,-169.8034,68.166
2017-07-16 00:00:00,-1964739.78686,1366017.99453,60.0,-169.8096,68.1674
2017-07-16 01:00:00,-1964425.50174,1366155.52757,60.0,-169.8166,68.169
2017-07-16 02:00:00,-1964082.59711,1366334.14069,60.0,-169.8248,68.1706
2017-07-16 03:00:00,-1963711.72378,1366513.57651,60.0,-169.8334,68.1724
2017-07-16 04:00:00,-1963229.01151,1366696.47759,60.0,-169.8436,68.175
2017-07-16 05:00:00,-1962732.65604,1366859.57685,60.0,-169.8536,68.1778
2017-07-16 06:00:00,-1962241.75309,1366975.47228,60.0,-169.8626,68.1808
2017-07-16 07:00:00,-1961770.63087,1367023.63775,60.0,-169.87,68.184
2017-07-16 08:00:00,-1961369.75142,1367049.44284,60.0,-169.876,68.1868
2017-07-16 09:00:00,-1961006.38495,1367060.63192,60.0,-169.8812,68.1894
2017-07-16 10:00:00,-1960661.44007,1367084.60103,60.0,-169.8864,68.1918
2017-07-16 11:00:00,-1960302.87662,1367088.84236,60.0,-169.8914,68.1944
2017-07-16 12:00:00,-1959906.83825,1367107.56219,60.0,-169.8972,68.1972
2017-07-16 13:00:00,-1959463.78409,1367154.41838,60.0,-169.9042,68.2002
2017-07-16 14:00:00,-1958974.40726,1367189.18322,60.0,-169.9116,68.2036
2017-07-16 15:00:00,-1958396.45869,1367233.17046,60.0,-169.9204,68.2076
2017-07-16 16:00:00,-1957761.97092,1367318.84105,60.0,-169.9308,68.2118
2017-07-16 17:00:00,-1957132.29496,1367397.49837,60.0,-169.941,68.216
2017-07-16 18:00:00,-1956484.26907,1367463.12554,60.0,-169.9512,68.2204
2017-07-16 19:00:00,-1955799.51428,1367502.85729,60.0,-169.9614,68.2252
2017-07-16 20:00:00,-1955212.92935,1367519.54655,60.0,-169.9698,68.2294
2017-07-16 21:00:00,-1954635.22187,1367562.6039,60.0,-169.9786,68.2334
2017-07-16 22:00:00,-1954085.47987,1367604.7412,60.0,-169.987,68.2372
2017-07-16 23:00:00,-1953595.68023,1367678.52923,60.0,-169.9952,68.2404
2017-07-17 00:00:00,-1953119.50427,1367771.89362,60.0,-170.0036,68.2434
2017-07-17 01:00:00,-1952591.54806,1367899.98951,60.0,-170.0134,68.2466
2017-07-17 02:00:00,-1952062.87788,1368068.07785,60.0,-170.024,68.2496
2017-07-17 03:00:00,-1951427.30913,1368232.18867,60.0,-170.036,68.2534
2017-07-17 04:00:00,-1950763.10151,1368436.95327,60.0,-170.0492,68.2572
2017-07-17 05:00:00,-1950066.96112,1368608.90662,60.0,-170.0622,68.2614
2017-07-17 06:00:00,-1949329.35315,1368761.641,60.0,-170.0754,68.266
2017-07-17 07:00:00,-1948596.56299,1368907.3107,60.0,-170.0884,68.2706
2017-07-17 08:00:00,-1947953.08525,1369003.7254,60.0,-170.0992,68.2748
2017-07-17 09:00:00,-1947397.38358,1369131.16258,60.0,-170.1094,68.2782
2017-07-17 10:00:00,-1946892.73621,1369263.86876,60.0,-170.119,68.2812
2017-07-17 11:00:00,-1946368.98115,1369423.62272,60.0,-170.1294,68.2842
2017-07-17 12:00:00,-1945802.98824,1369604.28379,60.0,-170.1408,68.2874
2017-07-17 13:00:00,-1945214.6678,1369738.57692,60.0,-170.1516,68.291
2017-07-17 14:00:00,-1944569.77791,1369914.08526,60.0,-170.164,68.2948
2017-07-17 15:00:00,-1943910.5598,1370109.73828,60.0,-170.177,68.2986
2017-07-17 16:00:00,-1943218.67688,1370312.58907,60.0,-170.1906,68.3026
2017-07-17 17:00:00,-1942512.45982,1370535.53396,60.0,-170.2048,68.3066
2017-07-17 18:00:00,-1941829.36485,1370764.37305,60.0,-170.2188,68.3104
2017-07-17 19:00:00,-1941105.67399,1370933.81831,60.0,-170.2322,68.3148
2017-07-17 20:00:00,-1940438.62095,1371061.76049,60.0,-170.244,68.319
2017-07-17 21:00:00,-1939852.13851,1371114.40971,60.0,-170.2532,68.323
2017-07-17 22:00:00,-1939487.11607,1371242.23138,60.0,-170.2608,68.325
2017-07-17 23:00:00,-1938920.66932,1371227.53054,60.0,-170.2684,68.3292
2017-07-18 00:00:00,-1938509.47712,1371342.81135,60.0,-170.2764,68.3316
2017-07-18 01:00:00,-1938069.56806,1371498.5964,60.0,-170.2856,68.334
2017-07-18 02:00:00,-1937541.23033,1371662.74581,60.0,-170.2962,68.337
2017-07-18 03:00:00,-1936961.93121,1371821.10879,60.0,-170.3074,68.3404
2017-07-18 04:00:00,-1936295.08422,1371947.71534,60.0,-170.3192,68.3446
2017-07-18 05:00:00,-1935613.90401,1372094.37887,60.0,-170.3316,68.3488
2017-07-18 06:00:00,-1934915.33006,1372187.8528,60.0,-170.3432,68.3534
2017-07-18 07:00:00,-1934236.83392,1372214.11457,60.0,-170.3532,68.3582
2017-07-18 08:00:00,-1933586.26235,1372239.66606,60.0,-170.3628,68.3628
2017-07-18 09:00:00,-1933004.97017,1372283.74512,60.0,-170.3718,68.3668
2017-07-18 10:00:00,-1932447.6679,1372293.9514,60.0,-170.3798,68.3708
2017-07-18 11:00:00,-1931963.5319,1372355.97717,60.0,-170.3878,68.374
2017-07-18 12:00:00,-1931498.58164,1372390.92796,60.0,-170.395,68.3772
2017-07-18 13:00:00,-1930977.0523,1372466.7187,60.0,-170.4038,68.3806
2017-07-18 14:00:00,-1930395.04245,1372550.08846,60.0,-170.4136,68.3844
2017-07-18 15:00:00,-1929808.27341,1372640.0386,60.0,-170.4236,68.3882
2017-07-18 16:00:00,-1929128.39177,1372744.70035,60.0,-170.4352,68.3926
2017-07-18 17:00:00,-1928420.70131,1372849.60594,60.0,-170.4472,68.3972
2017-07-18 18:00:00,-1927686.11481,1372914.80623,60.0,-170.4588,68.4022
2017-07-18 19:00:00,-1926934.23614,1372926.84318,60.0,-170.4696,68.4076
