datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2023-01-01 00:00:00,-3922085.98482,994479.99557,30.0,-149.228,53.849
2023-01-01 01:00:00,-3921524.50808,994264.78454,60.0,-149.227,53.854
2023-01-01 02:00:00,-3920829.92943,994088.68081,90.0,-149.227,53.86
2023-01-01 03:00:00,-3919892.82163,993825.8706,90.0,-149.22665,53.86815
2023-01-01 04:00:00,-3918914.10021,993384.55938,120.0,-149.224,53.877
2023-01-01 05:00:00,-3918113.08045,992700.06855,120.0,-149.21738,53.88491
2023-01-01 06:00:00,-3917472.33384,991782.16392,90.0,-149.207,53.892
2023-01-01 07:00:00,-3917002.72673,990717.62526,60.0,-149.194,53.898
2023-01-01 08:00:00,-3916880.13404,989741.10758,60.0,-149.181,53.901
2023-01-01 09:00:00,-3916855.81092,988862.28407,60.0,-149.169,53.903
2023-01-01 10:00:00,-3917161.356,988139.48739,60.0,-149.158,53.902
2023-01-01 11:00:00,-3917466.76856,987416.60999,60.0,-149.147,53.901
2023-01-01 12:00:00,-3917836.16097,986927.95057,60.0,-149.139,53.899
2023-01-01 13:00:00,-3918136.61984,986712.74783,60.0,-149.135,53.897
2023-01-01 14:00:00,-3918385.41204,986702.67612,60.0,-149.134,53.895
2023-01-01 15:00:00,-3918264.83433,987181.38985,60.0,-149.141,53.895
2023-01-01 16:00:00,-3917895.40347,987670.09975,60.0,-149.149,53.897
2023-01-01 17:00:00,-3917062.83184,988041.91803,60.0,-149.157,53.903
2023-01-01 18:00:00,-3915784.46274,988228.3191,60.0,-149.164,53.913
2023-01-01 19:00:00,-3914378.15121,987946.07801,60.0,-149.165,53.925
2023-01-01 20:00:00,-3912976.8326,987156.54393,60.0,-149.159,53.938
2023-01-01 21:00:00,-3911863.33959,985713.79344,60.0,-149.143,53.95
2023-01-01 22:00:00,-3911315.49516,983978.70634,60.0,-149.121,53.958
2023-01-01 23:00:00,-3911182.78562,982058.37003,60.0,-149.095,53.963
2023-01-02 00:00:00,-3911713.55783,979942.07286,60.0,-149.064,53.963
2023-01-02 01:00:00,-3912757.56648,977736.3863,60.0,-149.03,53.959
2023-01-02 02:00:00,-3914311.31832,975947.4235,90.0,-149.0,53.95
2023-01-02 03:00:00,-3915833.04034,974464.79516,90.0,-148.97435,53.94063
2023-01-02 04:00:00,-3917277.72754,973419.79221,90.0,-148.955,53.931
2023-01-02 05:00:00,-3918606.18289,973023.77911,60.0,-148.945,53.921
2023-01-02 06:00:00,-3919301.38621,973196.4041,60.0,-148.945,53.915
2023-01-02 07:00:00,-3919499.1504,973390.76396,60.0,-148.947,53.913
2023-01-02 08:00:00,-3919349.30218,973498.80006,60.0,-148.949,53.914
2023-01-02 09:00:00,-3918538.24346,973297.34706,60.0,-148.949,53.921
2023-01-02 10:00:00,-3917382.62854,972502.20241,60.0,-148.942,53.932
2023-01-02 11:00:00,-3916427.59664,971394.35146,60.0,-148.93,53.942
2023-01-02 12:00:00,-3915641.62369,969603.5654,60.0,-148.908,53.952
2023-01-02 13:00:00,-3915385.96146,967654.77833,60.0,-148.882,53.958
2023-01-02 14:00:00,-3915708.78017,965849.34852,60.0,-148.856,53.959
