datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2020-04-10 02:00:00,1437962.97785,-1434854.28919,30.5,0.062,71.406
2020-04-10 03:00:00,1439682.30451,-1433909.82898,30.5,0.1151,71.40104
2020-04-10 04:00:00,1441091.65339,-1432815.37242,61.0,0.165,71.399
2020-04-10 05:00:00,1442201.46433,-1432015.43514,61.0,0.20305,71.39699
2020-04-10 06:00:00,1443030.26611,-1430643.13404,90.0,0.24698,71.40039
2020-04-10 07:00:00,1443628.12778,-1428838.46717,118.5,0.295,71.408
2020-04-10 08:00:00,1444126.54685,-1427085.62365,118.5,0.34005,71.4159
2020-04-10 09:00:00,1444946.50582,-1425607.37523,92.0,0.386,71.42
2020-04-10 10:00:00,1445984.3424,-1424317.71705,92.0,0.43249,71.4215
2020-04-10 11:00:00,1445778.41681,-1422575.95643,60.5,0.46346,71.43382
2020-04-10 12:00:00,1446190.34742,-1421018.45705,91.0,0.503,71.441
2020-04-10 13:00:00,1446402.68307,-1419012.4725,91.0,0.54767,71.45229
2020-04-10 14:00:00,1446258.69839,-1416638.83435,91.0,0.59277,71.46817
2020-04-10 15:00:00,1446006.99518,-1414265.32688,121.5,0.63581,71.48473
2020-04-10 16:00:00,1445581.05029,-1412087.14698,121.5,0.67152,71.50118
2020-04-10 17:00:00,1444975.8174,-1410191.31372,58.5,0.698,71.517
2020-04-10 18:00:00,1444373.46675,-1408422.68868,60.0,0.722,71.532
2020-04-10 19:00:00,1443665.83169,-1406602.54987,60.5,0.745,71.548
2020-04-10 20:00:00,1444955.77392,-1404681.13095,60.5,0.80972,71.55174
2020-04-10 21:00:00,1441957.43351,-1403312.2267,61.5,0.77816,71.57969
2020-04-10 22:00:00,1441095.63744,-1401600.0347,90.5,0.796,71.596
2020-04-10 23:00:00,1440500.84842,-1399824.87665,90.5,0.82047,71.61098
2020-04-11 00:00:00,1439486.32736,-1398170.95441,90.5,0.83415,71.62791
2020-04-11 01:00:00,1438620.68487,-1396649.54812,151.0,0.8481,71.64305
2020-04-11 02:00:00,1437913.18414,-1395233.66262,151.0,0.86306,71.6565
2020-04-11 03:00:00,1437202.44422,-1393884.62581,151.0,0.8766,71.66956
2020-04-11 04:00:00,1436393.763,-1392563.39484,148.0,0.88764,71.68307
2020-04-11 05:00:00,1435687.40783,-1391229.30029,89.0,0.901,71.696
2020-04-11 06:00:00,1435143.07586,-1389876.39424,60.0,0.918,71.708
2020-04-11 07:00:00,1434372.91941,-1388596.96714,60.0,0.929,71.721
2020-04-11 08:00:00,1433955.62984,-1387272.1216,60.0,0.948,71.732
2020-04-11 09:00:00,1433266.76726,-1385589.05407,61.5,0.969,71.747
2020-04-11 10:00:00,1433147.61927,-1383730.32283,61.5,1.00505,71.75941
2020-04-11 11:00:00,1433081.47495,-1381785.43956,58.5,1.044,71.772
2020-04-11 12:00:00,1433126.69765,-1379658.67259,90.0,1.089,71.785
2020-04-11 13:00:00,1433237.00184,-1377638.80117,90.0,1.13314,71.7969
2020-04-11 14:00:00,1433362.12927,-1375890.13117,90.0,1.172,71.807
2020-04-11 15:00:00,1433409.30846,-1374398.02104,60.0,1.204,71.816
2020-04-11 16:00:00,1433199.13552,-1372852.82486,60.0,1.232,71.827
2020-04-11 17:00:00,1433020.1346,-1371434.94367,60.0,1.258,71.837
2020-04-11 18:00:00,1432553.19644,-1370317.59167,60.0,1.272,71.847
2020-04-11 19:00:00,1432334.97401,-1369582.34331,60.0,1.283,71.853
2020-04-11 20:00:00,1432643.91567,-1368777.25994,60.0,1.306,71.856
2020-04-11 21:00:00,1433208.49914,-1368025.36303,60.0,1.333,71.857
