datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2020-08-02 22:00:00,612497.97395,-177064.13906,30.0,28.8762,84.1193
2020-08-02 23:00:00,612412.05161,-176712.32517,60.0,28.90443,84.12096
2020-08-03 00:00:00,612342.36639,-176276.37218,60.0,28.94036,84.12269
2020-08-03 01:00:00,612313.92742,-175815.44446,60.0,28.97949,84.12411
2020-08-03 02:00:00,612314.87476,-175337.5759,60.0,29.02083,84.12531
2020-08-03 03:00:00,612354.60057,-174894.25195,60.0,29.06016,84.12609
2020-08-03 04:00:00,612402.64391,-174581.88269,60.0,29.08837,84.12645
2020-08-03 05:00:00,612490.13493,-174317.54993,60.0,29.1134,84.12634
2020-08-03 06:00:00,612522.59843,-174169.02689,60.0,29.12705,84.12643
2020-08-03 07:00:00,612507.43433,-174103.86337,60.0,29.13232,84.12673
2020-08-03 08:00:00,612547.46533,-173988.0252,60.0,29.14333,84.12666
2020-08-03 09:00:00,612578.39267,-174026.21606,60.0,29.14078,84.12629
2020-08-03 10:00:00,612455.8831,-173919.33127,60.0,29.14702,84.12765
2020-08-03 11:00:00,612332.48257,-173744.1899,60.0,29.15916,84.12918
2020-08-03 12:00:00,612266.47536,-173526.04315,60.0,29.17643,84.13031
2020-08-03 13:00:00,612287.58838,-173246.08659,60.0,29.2012,84.13083
2020-08-03 14:00:00,612402.07327,-172948.62767,60.0,29.22978,84.13056
2020-08-03 15:00:00,612575.76098,-172713.37362,60.0,29.25441,84.12961
2020-08-03 16:00:00,612769.28608,-172566.6514,60.0,29.27184,84.12826
2020-08-03 17:00:00,612940.03902,-172509.16176,60.0,29.28099,84.12689
2020-08-03 18:00:00,613083.11879,-172546.45844,60.0,29.28124,84.12553
2020-08-03 19:00:00,613171.3588,-172643.06098,60.0,29.27503,84.12451
2020-08-03 20:00:00,613188.55081,-172748.36709,60.0,29.26633,84.12409
2020-08-03 21:00:00,613134.94118,-172822.24252,60.0,29.25863,84.12438
2020-08-03 22:00:00,613043.02123,-172831.16965,60.0,29.25561,84.12517
2020-08-03 23:00:00,612957.12828,-172751.78581,60.0,29.26039,84.12613
2020-08-04 00:00:00,612893.73764,-172610.15478,60.0,29.27111,84.12705
2020-08-04 01:00:00,612880.37125,-172433.51802,60.0,29.28609,84.12761
2020-08-04 02:00:00,612912.84786,-172264.75525,60.0,29.3015,84.12774
2020-08-04 03:00:00,612965.33382,-172144.88662,60.0,29.31316,84.12757
2020-08-04 04:00:00,613009.68206,-172103.85354,60.0,29.31779,84.12728
2020-08-04 05:00:00,613048.83,-172117.20144,60.0,29.31759,84.1269
2020-08-04 06:00:00,613044.87627,-172227.39561,60.0,29.30795,84.12666
2020-08-04 07:00:00,613002.41318,-172463.2878,60.0,29.28648,84.12645
2020-08-04 08:00:00,612930.22761,-172776.37687,60.0,29.25761,84.12631
2020-08-04 09:00:00,612819.33426,-173083.69728,60.0,29.22828,84.12652
2020-08-04 10:00:00,612682.32336,-173375.99547,60.0,29.19962,84.12701
2020-08-04 11:00:00,612546.5667,-173635.9917,60.0,29.17378,84.12756
2020-08-04 12:00:00,612453.43357,-173836.111,60.0,29.15417,84.12788
2020-08-04 13:00:00,612427.93239,-173999.46141,60.0,29.1394,84.12769
2020-08-04 14:00:00,612477.27267,-174141.84971,60.0,29.12829,84.1269
2020-08-04 15:00:00,612591.18398,-174317.06188,60.0,29.11593,84.12545
2020-08-04 16:00:00,612759.39711,-174567.33498,60.0,29.09842,84.12333
2020-08-04 17:00:00,612934.57891,-174911.285,60.0,29.073,84.12091
2020-08-04 18:00:00,613069.58172,-175334.32487,60.0,29.03978,84.11864
2020-08-04 19:00:00,613147.17882,-175808.93988,60.0,29.00071,84.11675
2020-08-04 20:00:00,613167.82982,-176297.20612,60.0,28.95907,84.11533
2020-08-04 21:00:00,613144.55123,-176749.90804,60.0,28.91943,84.11438
2020-08-04 22:00:00,613098.4391,-177143.74649,60.0,28.8843,84.11378
2020-08-04 23:00:00,613061.59621,-177466.50054,60.0,28.85555,84.11328
2020-08-05 00:00:00,613070.10254,-177713.83203,60.0,28.83444,84.11257
2020-08-05 01:00:00,613167.25235,-177929.03027,60.0,28.81831,84.11116
2020-08-05 02:00:00,613375.45262,-178155.83642,60.0,28.80398,84.10874
2020-08-05 03:00:00,613645.12395,-178438.24608,60.0,28.78641,84.10563
2020-08-05 04:00:00,613919.6372,-178791.78993,60.0,28.76286,84.10229
2020-08-05 05:00:00,614145.72081,-179224.33075,60.0,28.73133,84.09918
2020-08-05 06:00:00,614276.96718,-179712.962,60.0,28.69263,84.09676
2020-08-05 07:00:00,614287.27599,-180203.77471,60.0,28.65073,84.0954
2020-08-05 08:00:00,614227.11699,-180668.28009,60.0,28.60932,84.09472
2020-08-05 09:00:00,614134.52648,-181094.06676,60.0,28.57043,84.09443
2020-08-05 10:00:00,614055.86401,-181464.34884,60.0,28.53666,84.09416
2020-08-05 11:00:00,614033.10345,-181769.64502,60.0,28.50989,84.09357
2020-08-05 12:00:00,614099.33052,-182020.87431,60.0,28.49002,84.09232
2020-08-05 13:00:00,614261.53471,-182240.62482,60.0,28.4753,84.09032
2020-08-05 14:00:00,614520.89256,-182452.33529,60.0,28.46375,84.08747
2020-08-05 15:00:00,614849.99864,-182700.76212,60.0,28.45085,84.08392
2020-08-05 16:00:00,615195.95568,-183007.43832,60.0,28.4334,84.08006
2020-08-05 17:00:00,615515.37534,-183374.40834,60.0,28.41015,84.07628
2020-08-05 18:00:00,615779.83456,-183788.59295,60.0,28.38149,84.07285
2020-08-05 19:00:00,615971.77994,-184243.99247,60.0,28.34749,84.06996
2020-08-05 20:00:00,616086.98669,-184690.74301,60.0,28.3123,84.06776
2020-08-05 21:00:00,616134.59451,-185074.3279,60.0,28.2808,84.06633
2020-08-05 22:00:00,616146.84031,-185375.46761,60.0,28.25543,84.06542
2020-08-05 23:00:00,616175.28975,-185576.81663,60.0,28.23899,84.06464
2020-08-06 00:00:00,616259.87814,-185716.28894,60.0,28.22928,84.06352
2020-08-06 01:00:00,616423.65307,-185841.11985,60.0,28.22285,84.06174
2020-08-06 02:00:00,616649.89696,-185958.12205,60.0,28.21869,84.05944
2020-08-06 03:00:00,616921.02443,-186114.9924,60.0,28.2123,84.05663
2020-08-06 04:00:00,617190.00064,-186329.70404,60.0,28.20093,84.05369
2020-08-06 05:00:00,617392.74748,-186584.57357,60.0,28.18446,84.05122
2020-08-06 06:00:00,617497.4867,-186856.2742,60.0,28.16405,84.04958
2020-08-06 07:00:00,617499.07136,-187100.59874,60.0,28.14333,84.04891
2020-08-06 08:00:00,617414.39532,-187310.56251,60.0,28.1233,84.0491
2020-08-06 09:00:00,617288.41042,-187463.46148,60.0,28.10706,84.0498
2020-08-06 10:00:00,617172.23078,-187551.67469,60.0,28.09657,84.05059
2020-08-06 11:00:00,617108.99616,-187590.35457,60.0,28.09164,84.05104
2020-08-06 12:00:00,617124.61597,-187591.4314,60.0,28.09196,84.0509
2020-08-06 13:00:00,617234.73509,-187587.0597,60.0,28.09517,84.04994
2020-08-06 14:00:00,617419.40531,-187601.76254,60.0,28.09869,84.04827
2020-08-06 15:00:00,617643.2772,-187659.89829,60.0,28.09953,84.04615
2020-08-06 16:00:00,617863.00246,-187778.41301,60.0,28.09514,84.04389
2020-08-06 17:00:00,618035.96401,-187945.26438,60.0,28.08544,84.04192
2020-08-06 18:00:00,618128.00663,-188144.67931,60.0,28.0709,84.04058
2020-08-06 19:00:00,618141.3641,-188354.95582,60.0,28.0534,84.0399
2020-08-06 20:00:00,618093.31329,-188533.75733,60.0,28.037,84.03984
2020-08-06 21:00:00,618006.63297,-188658.72008,60.0,28.02416,84.04027
2020-08-06 22:00:00,617909.47785,-188733.7325,60.0,28.01528,84.04092
2020-08-06 23:00:00,617830.6266,-188758.97507,60.0,28.01109,84.04155
2020-08-07 00:00:00,617795.28654,-188750.80058,60.0,28.01087,84.04188
2020-08-07 01:00:00,617819.64366,-188733.03454,60.0,28.01301,84.04171
2020-08-07 02:00:00,617888.19713,-188717.45747,60.0,28.01611,84.04115
2020-08-07 03:00:00,617981.45313,-188722.39933,60.0,28.0181,84.04032
2020-08-07 04:00:00,618071.35665,-188759.09341,60.0,28.01732,84.03943
2020-08-07 05:00:00,618135.29205,-188844.10079,60.0,28.01177,84.03863
2020-08-07 06:00:00,618141.48653,-188973.39326,60.0,28.00097,84.03823
2020-08-07 07:00:00,618076.39957,-189114.18962,60.0,27.98735,84.03843
2020-08-07 08:00:00,617931.74046,-189250.62523,60.0,27.97203,84.03933
2020-08-07 09:00:00,617739.6468,-189353.70265,60.0,27.9583,84.04074
2020-08-07 10:00:00,617521.24131,-189372.85021,60.0,27.951,84.04262
2020-08-07 11:00:00,617309.24485,-189348.85061,60.0,27.94752,84.04455
2020-08-07 12:00:00,617138.65333,-189271.76522,60.0,27.94962,84.04626
2020-08-07 13:00:00,617017.45935,-189139.31152,60.0,27.95771,84.04768
2020-08-07 14:00:00,616937.59849,-188980.2408,60.0,27.96913,84.04881
2020-08-07 15:00:00,616885.24636,-188811.89334,60.0,27.98207,84.04973
2020-08-07 16:00:00,616845.33705,-188650.38648,60.0,27.99475,84.05051
2020-08-07 17:00:00,616784.44394,-188486.5211,60.0,28.00709,84.05149
2020-08-07 18:00:00,616655.56011,-188346.10886,60.0,28.01567,84.053
2020-08-07 19:00:00,616476.53258,-188214.63925,60.0,28.0222,84.05493
2020-08-07 20:00:00,616221.05612,-188053.59721,60.0,28.02926,84.05762
2020-08-07 21:00:00,615865.10845,-187747.43782,60.0,28.04608,84.06157
2020-08-07 22:00:00,615464.02834,-187312.62963,60.0,28.0727,84.06627
2020-08-07 23:00:00,615049.50763,-186726.37294,60.0,28.11194,84.07149
2020-08-08 00:00:00,614722.37426,-186086.23662,60.0,28.1581,84.07609
2020-08-08 01:00:00,614494.99905,-185420.24137,60.0,28.20912,84.07987
2020-08-08 02:00:00,614367.59316,-184726.14681,60.0,28.26518,84.08283
2020-08-08 03:00:00,614322.00905,-184041.27354,60.0,28.32261,84.08505
2020-08-08 04:00:00,614340.04784,-183402.36684,60.0,28.37776,84.08657
2020-08-08 05:00:00,614424.66036,-182835.88499,60.0,28.42844,84.08732
2020-08-08 06:00:00,614541.75422,-182345.19019,60.0,28.47346,84.08757
2020-08-08 07:00:00,614674.89419,-181952.59273,60.0,28.51049,84.08742
