datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2021-09-02 15:00:00,1203246.30889,690673.21724,18.5,74.85618,77.24351
2021-09-02 16:00:00,1203187.28164,690616.63396,48.0,74.85536,77.24423
2021-09-02 17:00:00,1203505.75479,690967.46983,58.5,74.86138,77.24012
2021-09-02 18:00:00,1202930.34089,690232.58006,29.5,74.84689,77.24801
2021-09-02 19:00:00,1202486.69347,689464.71245,47.5,74.82848,77.255
2021-09-02 20:00:00,1201993.8844,688471.05832,60.0,74.80297,77.26341
2021-09-02 21:00:00,1201500.47234,687373.24238,60.0,74.77369,77.27229
2021-09-02 22:00:00,1200747.94713,686526.44201,60.0,74.75872,77.28208
2021-09-02 23:00:00,1199721.32992,685882.64539,60.5,74.75667,77.29313
2021-09-03 00:00:00,1198840.79632,685339.38734,60.5,74.75524,77.30256
2021-09-03 01:00:00,1198140.01778,684702.7121,60.0,74.74673,77.311
2021-09-03 02:00:00,1197718.35628,684136.32367,60.0,74.73499,77.3169
2021-09-03 03:00:00,1197531.93841,683341.99977,60.0,74.71017,77.32197
2021-09-03 04:00:00,1197208.95075,682279.94208,59.5,74.67847,77.32933
2021-09-03 05:00:00,1197135.36761,681117.09087,59.5,74.63796,77.33516
2021-09-03 06:00:00,1197225.21444,679811.44567,60.0,74.58889,77.34034
2021-09-03 07:00:00,1197274.12065,678371.73826,60.0,74.53575,77.34643
2021-09-03 08:00:00,1197242.92981,676553.57477,60.5,74.47049,77.35485
2021-09-03 09:00:00,1196956.70463,674505.7677,60.5,74.40201,77.3663
2021-09-03 10:00:00,1196677.3463,672381.78006,60.0,74.3305,77.37803
2021-09-03 11:00:00,1196301.05258,670480.30677,60.0,74.26894,77.38951
2021-09-03 12:00:00,1196097.64536,668694.9178,60.0,74.20798,77.39909
2021-09-03 13:00:00,1196083.03446,666956.32669,59.5,74.14478,77.40694
2021-09-03 14:00:00,1196281.70538,665204.96577,59.5,74.07671,77.41313
2021-09-03 15:00:00,1196611.42378,663481.73639,60.0,74.00693,77.41813
2021-09-03 16:00:00,1197173.73259,661689.01447,60.0,73.92984,77.42157
2021-09-03 17:00:00,1197754.06496,659660.46149,60.5,73.84368,77.42587
