datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2021-02-08 18:00:00,-1519907.69201,1521648.0814,30.0,179.96722,70.33381
2021-02-08 19:00:00,-1519086.438,1521896.10492,60.0,179.94706,70.33745
2021-02-08 20:00:00,-1518236.21475,1522165.65644,60.0,179.92595,70.34112
2021-02-08 21:00:00,-1517342.09166,1522441.71863,60.0,179.90388,70.34503
2021-02-08 22:00:00,-1516442.29652,1522771.36241,60.0,179.88068,70.34863
2021-02-08 23:00:00,-1515486.01192,1523130.07615,60.0,179.85586,70.35241
2021-02-09 00:00:00,-1514446.73221,1523453.13775,60.0,179.83014,70.35693
2021-02-09 01:00:00,-1513362.20397,1523761.75676,60.0,179.80381,70.36182
2021-02-09 02:00:00,-1512227.02261,1524069.27193,60.0,179.77653,70.36704
2021-02-09 03:00:00,-1511091.54988,1524359.42717,60.0,179.74956,70.37237
2021-02-09 04:00:00,-1509980.49508,1524652.82085,60.0,179.72298,70.37751
2021-02-09 05:00:00,-1508887.52042,1524933.91313,60.0,179.69696,70.38262
2021-02-09 06:00:00,-1507774.8628,1525208.11398,60.0,179.67067,70.38789
2021-02-09 07:00:00,-1506686.56808,1525496.82926,60.0,179.64457,70.39291
2021-02-09 08:00:00,-1505592.36688,1525785.92737,60.0,179.61833,70.39797
2021-02-09 09:00:00,-1504470.49907,1526099.53145,60.0,179.59109,70.40303
2021-02-09 10:00:00,-1503313.1039,1526451.39197,60.0,179.56244,70.40807
2021-02-09 11:00:00,-1502109.75172,1526815.00665,60.0,179.53268,70.41332
2021-02-09 12:00:00,-1500840.76651,1527179.29121,60.0,179.50164,70.41898
2021-02-09 13:00:00,-1499491.05379,1527544.67765,60.0,179.46902,70.42513
2021-02-09 14:00:00,-1498076.27392,1527975.9893,60.0,179.43389,70.43125
2021-02-09 15:00:00,-1496626.63112,1528374.5927,60.0,179.39869,70.4378
2021-02-09 16:00:00,-1495152.1138,1528717.96992,60.0,179.36403,70.44486
2021-02-09 17:00:00,-1493725.3752,1529010.89667,60.0,179.3312,70.45193
