datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2020-01-01 00:30:00,141525.79504,353157.97073,15.0,113.16187,86.48892
2020-01-01 01:00:00,141433.19736,352854.56119,30.0,113.15782,86.49183
2020-01-01 01:30:00,141340.4331,352556.7614,30.0,113.15409,86.4947
2020-01-01 02:00:00,141248.73116,352265.45844,30.0,113.15058,86.49751
2020-01-01 02:30:00,141151.22548,351972.62163,30.0,113.14778,86.50035
2020-01-01 03:00:00,141052.74878,351687.20361,30.0,113.14554,86.50313
2020-01-01 03:30:00,140957.48161,351409.92764,30.0,113.1433,86.50583
2020-01-01 04:00:00,140862.14955,351132.29674,30.0,113.14105,86.50854
2020-01-01 04:30:00,140765.26217,350847.07459,30.0,113.13858,86.51131
2020-01-01 05:00:00,140671.39889,350550.27245,30.0,113.13503,86.51417
2020-01-01 05:30:00,140580.73287,350249.51305,30.0,113.1308,86.51706
2020-01-01 06:00:00,140502.47749,349948.65546,30.0,113.12481,86.5199
2020-01-01 06:30:00,140443.53693,349683.52032,30.0,113.1181,86.52238
2020-01-01 07:00:00,140388.66113,349390.85722,30.0,113.10926,86.52507
2020-01-01 07:30:00,140341.16447,349073.60435,30.0,113.09795,86.52795
2020-01-01 08:00:00,140315.60494,348774.96009,30.0,113.08459,86.53059
2020-01-01 08:30:00,140294.49544,348463.03852,30.0,113.06982,86.53333
2020-01-01 09:00:00,140279.15003,348128.28118,30.0,113.05291,86.53625
2020-01-01 09:30:00,140269.63153,347783.81669,30.0,113.03459,86.53923
2020-01-01 10:00:00,140261.59772,347436.2221,30.0,113.01584,86.54223
2020-01-01 10:30:00,140263.2164,347088.37928,30.0,112.99568,86.5452
2020-01-01 11:00:00,140264.19511,346732.85116,30.0,112.97514,86.54823
2020-01-01 11:30:00,140271.66382,346386.50931,30.0,112.95417,86.55117
2020-01-01 12:00:00,140285.80422,346047.34108,30.0,112.93262,86.55402
2020-01-01 12:30:00,140299.96267,345707.86132,30.0,112.91102,86.55687
2020-01-01 13:00:00,140315.42156,345374.10711,30.0,112.88953,86.55967
2020-01-01 13:30:00,140330.97174,345042.40961,30.0,112.86811,86.56245
2020-01-01 14:00:00,140347.99479,344714.78282,30.0,112.84668,86.56519
2020-01-01 14:30:00,140369.56937,344400.05126,30.0,112.82532,86.5678
