datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2020-01-01 01:00:00,-1413516.55265,-2548792.28479,30.0,-74.012,63.556
2020-01-01 02:00:00,-1412872.09562,-2548888.73259,60.0,-74.0,63.558
2020-01-01 03:00:00,-1412317.89057,-2548413.37222,60.0,-73.995,63.564
2020-01-01 04:00:00,-1412165.09248,-2547193.86781,60.0,-74.004,63.574
2020-01-01 05:00:00,-1412379.14046,-2545379.51915,60.0,-74.025,63.587
2020-01-01 06:00:00,-1413013.98644,-2543070.11835,60.0,-74.058,63.602
2020-01-01 07:00:00,-1413945.97043,-2540463.86085,60.0,-74.099,63.618
2020-01-01 08:00:00,-1414719.65256,-2537683.15476,60.0,-74.139,63.636
2020-01-01 09:00:00,-1415547.96791,-2536045.88768,60.0,-74.169,63.645
2020-01-01 10:00:00,-1416076.70568,-2534705.76789,60.0,-74.191,63.653
2020-01-01 11:00:00,-1416185.28151,-2533861.35091,60.0,-74.201,63.659
2020-01-01 12:00:00,-1415874.32234,-2533512.63272,60.0,-74.199,63.663
2020-01-01 13:00:00,-1415176.85609,-2533510.47322,60.0,-74.187,63.666
2020-01-01 14:00:00,-1414379.65439,-2533433.26454,60.0,-74.174,63.67
2020-01-01 15:00:00,-1413592.7266,-2532958.44291,60.0,-74.165,63.677
2020-01-01 16:00:00,-1413269.41932,-2531963.72026,60.0,-74.169,63.686
2020-01-01 17:00:00,-1413265.10198,-2530399.15895,60.0,-74.184,63.698
2020-01-01 18:00:00,-1413833.83188,-2528514.10624,60.0,-74.212,63.71
2020-01-01 19:00:00,-1414744.55486,-2526828.8207,60.0,-74.244,63.719
2020-01-01 20:00:00,-1416085.55061,-2525293.37195,60.0,-74.282,63.725
2020-01-01 21:00:00,-1417381.09192,-2523782.00858,60.0,-74.319,63.731
2020-01-01 22:00:00,-1418578.76021,-2522716.6738,60.0,-74.35,63.734
2020-01-01 23:00:00,-1419215.39723,-2522096.97145,60.0,-74.367,63.736
2020-01-02 00:00:00,-1419367.67727,-2521749.66048,60.0,-74.373,63.738
2020-01-02 01:00:00,-1419227.27909,-2522221.08709,60.0,-74.366,63.735
2020-01-02 02:00:00,-1418710.8474,-2522642.39373,60.0,-74.353,63.734
2020-01-02 03:00:00,-1418414.47124,-2522939.82584,60.0,-74.345,63.733
2020-01-02 04:00:00,-1418346.7714,-2522716.33719,90.0,-74.346,63.735
2020-01-02 05:00:00,-1418616.46389,-2522159.6213,90.0,-74.35606,63.7381
2020-01-02 06:00:00,-1419364.05288,-2521228.45739,90.0,-74.378,63.742
2020-01-02 07:00:00,-1420580.03629,-2519889.25785,90.0,-74.412,63.747
2020-01-02 08:00:00,-1421813.31555,-2518534.41072,90.0,-74.44646,63.75204
2020-01-02 09:00:00,-1422889.1001,-2517407.79228,90.0,-74.476,63.756
2020-01-02 10:00:00,-1423699.43619,-2516687.68792,60.0,-74.497,63.758
2020-01-02 11:00:00,-1424050.8182,-2516488.87744,120.0,-74.505,63.758
2020-01-02 12:00:00,-1423978.98194,-2516655.70628,120.0,-74.50213,63.75704
2020-01-02 13:00:00,-1423687.94222,-2517038.35852,120.0,-74.49338,63.75537
2020-01-02 14:00:00,-1423408.88648,-2517506.76485,120.0,-74.484,63.753
2020-01-02 15:00:00,-1423257.42884,-2517854.27037,60.0,-74.478,63.751
2020-01-02 16:00:00,-1423057.36235,-2517705.48568,60.0,-74.476,63.753
2020-01-02 17:00:00,-1423140.54976,-2517134.71129,60.0,-74.483,63.757
2020-01-02 18:00:00,-1423650.61267,-2516191.47077,60.0,-74.501,63.762
2020-01-02 19:00:00,-1424342.89202,-2514751.766,60.0,-74.527,63.77
2020-01-02 20:00:00,-1425328.85349,-2513013.84083,60.0,-74.561,63.779
2020-01-02 21:00:00,-1426213.15756,-2511201.4541,60.0,-74.594,63.789
2020-01-02 22:00:00,-1426914.45451,-2509885.37964,60.0,-74.619,63.796
2020-01-02 23:00:00,-1427177.03574,-2508818.31801,60.0,-74.634,63.803
2020-01-03 00:00:00,-1427070.39835,-2508223.41439,60.0,-74.638,63.808
2020-01-03 01:00:00,-1426651.26317,-2508199.62945,90.0,-74.631,63.81
2020-01-03 02:00:00,-1426010.81881,-2508377.77721,90.0,-74.6182,63.81142
2020-01-03 03:00:00,-1425387.81932,-2508524.64027,90.0,-74.606,63.813
2020-01-03 04:00:00,-1425012.54159,-2508475.71996,60.0,-74.6,63.815
2020-01-03 05:00:00,-1424918.70936,-2508004.77385,60.0,-74.603,63.819
2020-01-03 06:00:00,-1425049.76253,-2507012.80595,60.0,-74.615,63.826
2020-01-03 07:00:00,-1425393.21203,-2506293.19404,60.0,-74.628,63.83
2020-01-03 08:00:00,-1425704.31381,-2504805.17447,90.0,-74.648,63.84
2020-01-03 09:00:00,-1426295.53598,-2503937.28913,90.0,-74.66675,63.84405
2020-01-03 10:00:00,-1426977.47287,-2503686.62407,120.0,-74.681,63.843
2020-01-03 11:00:00,-1427449.60414,-2503604.70206,120.0,-74.68996,63.84157
2020-01-03 12:00:00,-1427683.88782,-2503808.55969,90.0,-74.692,63.839
2020-01-03 13:00:00,-1427603.70233,-2504378.94103,60.0,-74.685,63.835
2020-01-03 14:00:00,-1426916.97726,-2504901.42093,150.0,-74.668,63.834
2020-01-03 15:00:00,-1426097.07664,-2505533.04312,150.0,-74.64763,63.83274
2020-01-03 16:00:00,-1425375.67863,-2506194.69273,150.0,-74.62866,63.83083
2020-01-03 17:00:00,-1424861.20294,-2506694.33656,150.0,-74.61487,63.82925
2020-01-03 18:00:00,-1424662.06927,-2506839.94141,150.0,-74.61,63.829
2020-01-03 19:00:00,-1424868.26396,-2506591.67273,60.0,-74.616,63.83
2020-01-03 20:00:00,-1425493.29053,-2506367.36775,60.0,-74.629,63.829
2020-01-03 21:00:00,-1426593.57398,-2506265.75682,60.0,-74.649,63.825
2020-01-03 22:00:00,-1428294.90683,-2506608.23433,60.0,-74.675,63.815
2020-01-03 23:00:00,-1430122.50378,-2507271.65643,60.0,-74.7,63.802
2020-01-04 00:00:00,-1432032.96666,-2508280.93595,60.0,-74.723,63.786
2020-01-04 01:00:00,-1433719.95824,-2509811.30475,60.0,-74.737,63.767
2020-01-04 02:00:00,-1435144.86831,-2511491.44066,60.0,-74.745,63.748
2020-01-04 03:00:00,-1436495.33141,-2513345.55484,60.0,-74.75,63.728
2020-01-04 04:00:00,-1437689.16253,-2515026.75167,60.0,-74.754,63.71
2020-01-04 05:00:00,-1438795.45688,-2516758.14505,60.0,-74.756,63.692
2020-01-04 06:00:00,-1439995.8645,-2518041.85438,60.0,-74.764,63.677
2020-01-04 07:00:00,-1441793.63619,-2519246.55995,60.0,-74.783,63.66
2020-01-04 08:00:00,-1443818.24977,-2519926.83959,60.0,-74.811,63.646
2020-01-04 09:00:00,-1446208.61,-2520528.07086,90.0,-74.846,63.631
2020-01-04 10:00:00,-1448713.96732,-2521181.14421,90.0,-74.88241,63.61509
2020-01-04 11:00:00,-1451195.0949,-2521871.91384,90.0,-74.918,63.599
2020-01-04 12:00:00,-1453514.43628,-2522642.25753,60.0,-74.95,63.583
2020-01-04 13:00:00,-1455350.66123,-2523690.35035,60.0,-74.971,63.567
2020-01-04 14:00:00,-1456703.16566,-2525017.24925,60.0,-74.981,63.551
2020-01-04 15:00:00,-1457646.46447,-2526448.59514,60.0,-74.983,63.536
2020-01-04 16:00:00,-1458249.8231,-2528207.87887,60.0,-74.976,63.52
2020-01-04 17:00:00,-1458606.38052,-2529846.13971,60.0,-74.966,63.506
2020-01-04 18:00:00,-1459095.00096,-2531408.2842,60.0,-74.959,63.492
2020-01-04 19:00:00,-1459633.40276,-2532546.68836,60.0,-74.957,63.481
2020-01-04 20:00:00,-1460291.64949,-2533484.36972,60.0,-74.959,63.471
2020-01-04 21:00:00,-1461259.61324,-2534243.53982,60.0,-74.968,63.461
2020-01-04 22:00:00,-1462316.36153,-2534951.46462,60.0,-74.979,63.451
2020-01-04 23:00:00,-1463170.86157,-2535512.50039,60.0,-74.988,63.443
2020-01-05 00:00:00,-1464121.01645,-2536545.38976,60.0,-74.994,63.431
2020-01-05 01:00:00,-1464875.51438,-2537954.84242,60.0,-74.993,63.417
2020-01-05 02:00:00,-1465053.8068,-2539696.87477,60.0,-74.979,63.403
2020-01-05 03:00:00,-1464901.7877,-2541892.71907,60.0,-74.955,63.387
2020-01-05 04:00:00,-1464501.12467,-2543967.80257,60.0,-74.928,63.373
2020-01-05 05:00:00,-1463965.56296,-2546119.80642,60.0,-74.898,63.359
2020-01-05 06:00:00,-1463371.33646,-2548173.0187,60.0,-74.868,63.346
2020-01-05 07:00:00,-1462973.31772,-2549849.57739,90.0,-74.845,63.335
2020-01-05 08:00:00,-1462659.26375,-2550964.49712,90.0,-74.82888,63.3279
2020-01-05 09:00:00,-1462598.70822,-2551775.44994,90.0,-74.82,63.322
2020-01-05 10:00:00,-1462907.06987,-2552519.96037,60.0,-74.818,63.315
2020-01-05 11:00:00,-1463235.51805,-2552989.76125,60.0,-74.819,63.31
2020-01-05 12:00:00,-1463551.77004,-2553334.94937,60.0,-74.821,63.306
2020-01-05 13:00:00,-1463345.36887,-2554111.28028,60.0,-74.81,63.301
2020-01-05 14:00:00,-1462648.19903,-2555168.49132,60.0,-74.788,63.296
2020-01-05 15:00:00,-1461191.92695,-2556659.21026,60.0,-74.749,63.291
2020-01-05 16:00:00,-1459323.57035,-2558777.8732,60.0,-74.697,63.283
2020-01-05 17:00:00,-1457297.35518,-2561246.40531,60.0,-74.639,63.273
2020-01-05 18:00:00,-1455324.03861,-2563812.81755,60.0,-74.581,63.262
2020-01-05 19:00:00,-1453514.70973,-2566151.68991,60.0,-74.528,63.252
2020-01-05 20:00:00,-1452184.01198,-2568085.92557,60.0,-74.487,63.243
2020-01-05 21:00:00,-1451310.7137,-2569366.66244,60.0,-74.46,63.237
2020-01-05 22:00:00,-1450672.13671,-2570645.37062,60.0,-74.437,63.23
2020-01-05 23:00:00,-1450391.87212,-2571721.51174,60.0,-74.422,63.223
2020-01-06 00:00:00,-1450212.14742,-2572871.9023,30.0,-74.408,63.215
