datetime,x_stere,y_stere,data_gap_minutes,longitude,latitude
2021-05-13 12:00:00,-193260.45834,-3316491.92803,90.0,-48.335,60.009
2021-05-13 15:00:00,-197184.30848,-3313128.99992,180.0,-48.406,60.036
2021-05-13 18:00:00,-199895.94094,-3309022.90252,180.0,-48.457,60.07
2021-05-13 21:00:00,-203285.52553,-3304757.17051,180.0,-48.52,60.105
2021-05-14 00:00:00,-206630.50811,-3302694.15481,180.0,-48.58,60.121
2021-05-14 03:00:00,-209813.26387,-3300869.88407,180.0,-48.637,60.135
2021-05-14 06:00:00,-210717.45529,-3298724.90417,180.0,-48.655,60.153
2021-05-14 09:00:00,-213724.27493,-3295168.59833,180.0,-48.711,60.182
2021-05-14 12:00:00,-218160.58814,-3291515.12779,180.0,-48.792,60.211
2021-05-14 15:00:00,-221060.91598,-3288306.92922,180.0,-48.846,60.237
2021-05-14 18:00:00,-223713.51813,-3286620.23323,180.0,-48.894,60.25
2021-05-14 21:00:00,-226307.79372,-3284123.73958,180.0,-48.942,60.27
2021-05-15 00:00:00,-228954.39127,-3282433.04417,180.0,-48.99,60.283
2021-05-15 03:00:00,-231368.61097,-3282379.70184,180.0,-49.032,60.282
2021-05-15 06:00:00,-233373.51212,-3281426.12433,180.0,-49.068,60.289
2021-05-15 09:00:00,-234713.93302,-3279243.49455,180.0,-49.094,60.307
2021-05-15 12:00:00,-236281.21455,-3277044.00379,180.0,-49.124,60.325
2021-05-15 15:00:00,-237814.23373,-3275194.06106,180.0,-49.153,60.34
2021-05-15 18:00:00,-237900.39843,-3273217.01273,180.0,-49.157,60.357
2021-05-15 21:00:00,-238276.72222,-3269712.09354,180.0,-49.168,60.387
2021-05-16 00:00:00,-239116.19061,-3263160.45955,180.0,-49.191,60.443
2021-05-16 03:00:00,-238533.99949,-3258336.38498,180.0,-49.187,60.485
2021-05-16 06:00:00,-237597.12175,-3254118.32892,180.0,-49.176,60.522
2021-05-16 09:00:00,-238082.28514,-3250607.77882,180.0,-49.189,60.552
2021-05-16 12:00:00,-239489.64396,-3247261.27234,180.0,-49.218,60.58
2021-05-16 15:00:00,-239928.66325,-3245491.61828,180.0,-49.228,60.595
2021-05-16 18:00:00,-239531.9505,-3243204.78587,180.0,-49.224,60.615
2021-05-16 21:00:00,-239609.83535,-3238104.21356,180.0,-49.232,60.659
2021-05-17 00:00:00,-243067.33679,-3233446.85192,180.0,-49.299,60.697
